edible-poisonous,gill-spacing,stalk-shape,bruised
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
poisonous,crowded,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,crowded,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
poisonous,close,enlarging,false
poisonous,close,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,crowded,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,crowded,enlarging,false
poisonous,close,enlarging,false
edible,close,tapering,true
poisonous,close,enlarging,false
edible,close,tapering,true
edible,close,tapering,true
edible,close,tapering,true
